Transaction_ID,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Branch,Rating,Month,Month_Num,Segment
TXN00348,CUST0206,51,Female,Cameras,GoPro Hero 12,1,4913.83,15,4176.76,2025-11-21,Ras Al Khaimah,Apple Pay,Outlet Branch,1.0,November,11,High-Value
TXN01013,CUST0111,25,Male,Laptops,Asus ZenBook 14,1,2598.69,10,2338.82,2025-04-02,Al Ain,Debit Card,Outlet Branch,4.0,April,4,At-Risk
TXN01093,CUST0182,55,Female,Tablets,Xiaomi Pad 6,1,2847.74,5,2705.35,2025-03-23,Ajman,Cash,Online Store,5.0,March,3,Loyal/Regular
TXN00241,CUST0018,53,Female,TVs,Samsung 55in QLED,5,3367.27,0,16836.35,2025-02-13,Fujairah,Debit Card,Mall Branch,4.0,February,2,High-Value
TXN00613,CUST0060,38,Female,Mobiles,Samsung Galaxy S24,1,3226.46,0,3226.46,2025-10-24,Dubai,Tabby (BNPL),Outlet Branch,4.0,October,10,High-Value
TXN00482,CUST0093,47,Male,Gaming,PlayStation 5,3,1780.16,0,5340.48,2025-01-04,Fujairah,Apple Pay,Online Store,3.0,January,1,High-Value
TXN00944,CUST0030,47,Female,Audio,AirPods Pro 2,1,301.78,0,301.78,2025-11-26,Abu Dhabi,Tabby (BNPL),Mall Branch,4.0,November,11,At-Risk
TXN01083,CUST0117,60,Female,Audio,Bose QuietComfort,1,916.05,10,824.44,2025-04-21,Ajman,Credit Card,Downtown Branch,4.0,April,4,High-Value
TXN00063,CUST0079,39,Male,Laptops,Dell XPS 13,2,8634.69,0,17269.38,2025-08-19,Al Ain,Apple Pay,Online Store,5.0,August,8,High-Value
TXN01048,CUST0190,20,Male,TVs,Hisense 43in 4K,1,3494.74,10,3145.27,2025-07-06,Ajman,Cash,Online Store,4.0,July,7,High-Value
TXN00961,CUST0260,52,Female,Accessories,Anker Power Bank,1,193.53,0,193.53,2025-05-27,Ajman,Apple Pay,Mall Branch,5.0,May,5,At-Risk
TXN00292,CUST0256,44,Female,Accessories,Wireless Charger Pad,1,67.99,5,64.59,2025-01-14,Dubai,Credit Card,Mall Branch,5.0,January,1,Loyal/Regular
TXN01036,CUST0072,51,Female,Tablets,Lenovo Tab P11,1,2907.99,0,2907.99,2025-11-05,Dubai,Cash,Outlet Branch,4.0,November,11,Loyal/Regular
TXN00746,CUST0151,19,Male,Cameras,Sony Alpha A6400,3,4915.68,10,13272.34,2025-11-23,Ras Al Khaimah,Tabby (BNPL),Mall Branch,3.0,November,11,Loyal/Regular
TXN01045,CUST0156,30,Female,Smart Home,Philips Hue Starter Kit,1,929.17,10,836.25,2025-12-17,Abu Dhabi,Cash,Outlet Branch,5.0,December,12,High-Value
TXN00590,CUST0105,38,Male,Audio,JBL Flip 6,1,625.14,0,625.14,2025-12-20,Dubai,Debit Card,Online Store,5.0,December,12,Loyal/Regular
TXN00782,CUST0098,49,Female,Mobiles,Google Pixel 8,1,3399.59,0,3399.59,2025-11-27,Sharjah,Tabby (BNPL),Mall Branch,5.0,November,11,At-Risk
TXN00593,CUST0132,58,Female,Laptops,MacBook Air M3,1,5677.5,15,4825.88,2025-06-12,Al Ain,Tabby (BNPL),Mall Branch,1.0,June,6,At-Risk
TXN00023,CUST0234,23,Female,Mobiles,Samsung Galaxy S24,2,2316.92,0,4633.84,2025-06-09,Dubai,Cash,Outlet Branch,5.0,June,6,At-Risk
TXN00777,CUST0273,48,Female,Wearables,Garmin Venu 3,1,1492.15,0,1492.15,2025-07-05,Ajman,Debit Card,Downtown Branch,4.0,July,7,At-Risk
TXN00536,CUST0002,65,Female,Tablets,Lenovo Tab P11,2,1540.47,5,2926.89,2025-01-22,Sharjah,Cash,Outlet Branch,4.0,January,1,At-Risk
TXN00481,CUST0051,59,Female,TVs,Hisense 43in 4K,2,4335.54,0,8671.08,2025-10-25,Dubai,Debit Card,Online Store,5.0,October,10,Loyal/Regular
TXN00189,CUST0276,33,Female,Tablets,Lenovo Tab P11,1,3441.2,0,3441.2,2025-12-17,Ras Al Khaimah,Credit Card,Downtown Branch,5.0,December,12,High-Value
TXN01104,CUST0174,37,Female,Accessories,Laptop Sleeve,1,314.61,0,314.61,2025-09-13,Abu Dhabi,Credit Card,Mall Branch,3.0,September,9,Loyal/Regular
TXN00955,CUST0008,30,Female,TVs,Sony 50in Bravia,1,1781.65,0,1781.65,2025-04-13,Sharjah,Credit Card,Online Store,4.0,April,4,Loyal/Regular
TXN00557,CUST0028,58,Male,Laptops,Lenovo ThinkPad E14,5,6585.81,0,32929.05,2025-10-05,Al Ain,Cash,Mall Branch,5.0,October,10,High-Value
TXN01041,CUST0175,43,Female,Wearables,Apple Watch Series 9,2,1826.42,15,3104.91,2025-09-05,Al Ain,Apple Pay,Downtown Branch,2.0,September,9,At-Risk
TXN01128,CUST0114,55,Female,Mobiles,Samsung Galaxy S24,1,3513.63,5,3337.95,2025-02-28,Abu Dhabi,Tabby (BNPL),Mall Branch,5.0,February,2,High-Value
TXN00975,CUST0144,26,Male,Laptops,Dell XPS 13,1,3730.11,0,3730.11,2025-12-19,Abu Dhabi,Tabby (BNPL),Outlet Branch,4.0,December,12,Loyal/Regular
TXN00259,CUST0102,45,Female,TVs,Sony 50in Bravia,1,6799.84,5,6459.85,2025-01-01,Sharjah,Debit Card,Online Store,4.0,January,1,Loyal/Regular
TXN00228,CUST0279,65,Female,Mobiles,Google Pixel 8,1,3693.09,0,3693.09,2025-06-19,Unknown,Tabby (BNPL),Online Store,4.0,June,6,High-Value
TXN01043,CUST0216,31,Female,Tablets,Samsung Galaxy Tab S9,1,1815.01,0,1815.01,2025-11-12,Ajman,Credit Card,Outlet Branch,4.0,November,11,High-Value
TXN00317,CUST0033,20,Female,Cameras,Canon EOS R50,1,4854.85,15,4126.62,2025-01-26,Ajman,Cash,Mall Branch,4.0,January,1,At-Risk
TXN00598,CUST0028,58,Male,Audio,AirPods Pro 2,1,209.17,5,198.71,2025-06-16,Al Ain,Credit Card,Outlet Branch,4.0,June,6,High-Value
TXN00108,CUST0056,58,Female,Smart Home,Google Nest Hub,2,1076.58,10,1937.84,2025-05-13,Fujairah,Credit Card,Downtown Branch,4.0,May,5,At-Risk
TXN01107,CUST0036,59,Female,Gaming,Nintendo Switch OLED,2,2342.62,0,4685.24,2025-02-09,Ajman,Debit Card,Downtown Branch,5.0,February,2,Loyal/Regular
TXN00834,CUST0208,22,Female,Smart Home,Google Nest Hub,1,207.41,0,207.41,2025-03-04,Sharjah,Credit Card,Online Store,4.0,March,3,Loyal/Regular
TXN00428,CUST0217,55,Male,TVs,Samsung 55in QLED,4,5891.68,0,23566.72,2025-09-03,Fujairah,Tabby (BNPL),Mall Branch,3.0,September,9,High-Value
TXN01023,CUST0207,33,Female,Smart Home,Amazon Echo Dot,3,218.2,0,654.6,2025-11-03,Ajman,Debit Card,Outlet Branch,2.0,November,11,At-Risk
TXN00789,CUST0225,28,Female,Tablets,Samsung Galaxy Tab S9,1,1690.47,0,1690.47,2025-12-07,Sharjah,Credit Card,Downtown Branch,4.0,December,12,High-Value
TXN01197,CUST0005,45,Male,Mobiles,Xiaomi Redmi Note 13,1,3954.62,15,3361.43,2025-03-05,Dubai,Debit Card,Online Store,5.0,March,3,Loyal/Regular
TXN00830,CUST0154,28,Male,Accessories,Laptop Sleeve,1,261.22,5,248.16,2025-01-04,Ajman,Debit Card,Mall Branch,5.0,January,1,Loyal/Regular
TXN01199,CUST0082,26,Female,Tablets,Samsung Galaxy Tab S9,1,1862.52,5,1769.39,2025-02-18,Sharjah,Apple Pay,Online Store,5.0,February,2,Loyal/Regular
TXN00031,CUST0118,38,Male,Cameras,GoPro Hero 12,1,2204.52,0,2204.52,2025-11-25,Dubai,Debit Card,Mall Branch,5.0,November,11,Loyal/Regular
TXN00011,CUST0021,60,Male,Smart Home,Philips Hue Starter Kit,1,783.9,0,783.9,2025-10-28,Fujairah,Tabby (BNPL),Mall Branch,5.0,October,10,High-Value
TXN00439,CUST0148,53,Female,Smart Home,Philips Hue Starter Kit,1,422.64,5,401.51,2025-12-20,Al Ain,Tabby (BNPL),Outlet Branch,4.0,December,12,High-Value
TXN00343,CUST0004,24,Male,Cameras,Canon EOS R50,1,3858.69,0,3858.69,2025-11-14,Al Ain,Cash,Mall Branch,3.0,November,11,Loyal/Regular
TXN00581,CUST0199,25,Female,Mobiles,Google Pixel 8,4,4231.78,0,16927.12,2025-12-25,Sharjah,Debit Card,Online Store,3.0,December,12,High-Value
TXN00459,CUST0212,62,Male,Audio,AirPods Pro 2,5,1054.12,0,5270.6,2025-04-27,Ras Al Khaimah,Tabby (BNPL),Outlet Branch,5.0,April,4,High-Value
TXN01135,CUST0242,62,Female,Audio,Bose QuietComfort,1,643.06,5,610.91,2025-06-03,Fujairah,Cash,Online Store,5.0,June,6,High-Value
TXN00126,CUST0173,25,Female,TVs,LG 65in OLED,3,2393.37,10,6462.1,2025-11-17,Al Ain,Cash,Mall Branch,4.0,November,11,At-Risk
TXN00258,CUST0207,33,Female,Tablets,iPad Air,3,1186.46,0,3559.38,2025-01-02,Ajman,Apple Pay,Mall Branch,5.0,January,1,At-Risk
TXN00855,CUST0086,44,Female,Cameras,DJI Osmo Pocket 3,1,2188.76,0,2188.76,2025-10-01,Fujairah,Cash,Online Store,1.0,October,10,Low-Engagement
TXN01156,CUST0088,59,Male,Mobiles,OnePlus 12,2,2459.33,10,4426.79,2025-06-23,Dubai,Debit Card,Mall Branch,5.0,June,6,Loyal/Regular
TXN00314,CUST0108,50,Male,Audio,Bose QuietComfort,1,1528.85,10,1375.96,2025-12-24,Fujairah,Apple Pay,Mall Branch,5.0,December,12,High-Value
TXN00845,CUST0022,36,Male,Cameras,Canon EOS R50,1,5075.73,10,4568.16,2025-01-28,Fujairah,Credit Card,Online Store,4.0,January,1,High-Value
TXN00706,CUST0234,23,Female,Gaming,Nintendo Switch OLED,3,1160.4,10,3133.08,2025-06-06,Dubai,Tabby (BNPL),Outlet Branch,4.0,June,6,At-Risk
TXN00005,CUST0028,58,Male,Tablets,Samsung Galaxy Tab S9,4,2971.2,0,11884.8,2025-03-18,Al Ain,Apple Pay,Downtown Branch,5.0,March,3,High-Value
TXN00709,CUST0085,45,Female,TVs,LG 65in OLED,1,4641.24,0,4641.24,2025-10-24,Ajman,Apple Pay,Outlet Branch,4.0,October,10,At-Risk
TXN00199,CUST0071,59,Female,Smart Home,Google Nest Hub,2,823.65,0,1647.3,2025-08-20,Ajman,Debit Card,Outlet Branch,4.0,August,8,High-Value
TXN00410,CUST0226,57,Male,Mobiles,Samsung Galaxy S24,1,1538.84,10,1384.96,2025-12-04,Ajman,Credit Card,Downtown Branch,5.0,December,12,Loyal/Regular
TXN00175,CUST0106,55,Female,Wearables,Garmin Venu 3,1,1170.75,5,1112.21,2025-06-03,Unknown,Cash,Mall Branch,5.0,June,6,At-Risk
TXN01007,CUST0191,57,Male,Wearables,Fitbit Charge 6,1,1480.28,0,1480.28,2025-11-28,Ajman,Debit Card,Downtown Branch,4.0,November,11,At-Risk
TXN00997,CUST0201,46,Female,Audio,JBL Flip 6,1,1444.87,5,1372.63,2025-04-15,Fujairah,Debit Card,Mall Branch,4.0,April,4,Loyal/Regular
TXN00203,CUST0124,52,Female,Accessories,Anker Power Bank,5,199.05,20,796.2,2025-12-05,Al Ain,Apple Pay,Outlet Branch,4.0,December,12,Loyal/Regular
TXN00178,CUST0102,45,Female,Accessories,Laptop Sleeve,2,154.43,0,308.86,2025-11-26,Sharjah,Credit Card,Mall Branch,5.0,November,11,Loyal/Regular
TXN00276,CUST0069,52,Male,Gaming,Logitech G502 Mouse,1,1090.35,15,926.8,2025-12-13,Ras Al Khaimah,Credit Card,Downtown Branch,3.0,December,12,Loyal/Regular
TXN00572,CUST0212,62,Male,TVs,Sony 50in Bravia,1,5593.09,5,5313.44,2025-06-04,Ras Al Khaimah,Debit Card,Downtown Branch,1.0,June,6,High-Value
TXN00413,CUST0031,58,Male,TVs,LG 65in OLED,2,6566.48,0,13132.96,2025-10-01,Ras Al Khaimah,Credit Card,Outlet Branch,5.0,October,10,At-Risk
TXN00014,CUST0206,51,Female,Wearables,Apple Watch Series 9,1,1437.06,0,1437.06,2025-12-13,Ras Al Khaimah,Tabby (BNPL),Mall Branch,5.0,December,12,High-Value
TXN00484,CUST0062,37,Male,Laptops,Asus ZenBook 14,2,2474.3,10,4453.74,2025-08-06,Dubai,Credit Card,Downtown Branch,4.0,August,8,Loyal/Regular
TXN01162,CUST0134,21,Male,Smart Home,Google Nest Hub,5,387.97,5,1842.86,2025-04-25,Ras Al Khaimah,Credit Card,Online Store,1.0,April,4,Loyal/Regular
TXN00797,CUST0027,35,Male,TVs,Samsung 55in QLED,1,3030.87,0,3030.87,2025-06-11,Al Ain,Credit Card,Downtown Branch,2.0,June,6,High-Value
TXN00539,CUST0070,37,Female,Gaming,Xbox Series X,1,1485.8802727272732,5,1411.59,2025-12-02,Ras Al Khaimah,Cash,Online Store,4.0,December,12,Loyal/Regular
TXN00118,CUST0251,61,Male,Gaming,Logitech G502 Mouse,4,1067.37,10,3842.53,2025-03-04,Fujairah,Tabby (BNPL),Outlet Branch,5.0,March,3,At-Risk
TXN00537,CUST0126,53,Female,Mobiles,iPhone 15,1,3629.46,20,2903.57,2025-08-12,Ras Al Khaimah,Tabby (BNPL),Outlet Branch,4.0,August,8,High-Value
TXN00164,CUST0125,59,Male,Cameras,Sony Alpha A6400,1,4769.24,0,4769.24,2025-03-05,Ras Al Khaimah,Credit Card,Downtown Branch,4.0,March,3,Low-Engagement
TXN00112,CUST0164,55,Female,Tablets,Xiaomi Pad 6,2,3473.72,0,6947.44,2025-04-27,Dubai,Tabby (BNPL),Outlet Branch,5.0,April,4,At-Risk
TXN00345,CUST0248,63,Male,TVs,Sony 50in Bravia,2,5128.03,0,10256.06,2025-01-28,Dubai,Credit Card,Downtown Branch,4.0,January,1,High-Value
TXN01029,CUST0088,59,Male,Mobiles,OnePlus 12,1,2227.02,0,2227.02,2025-11-12,Dubai,Cash,Downtown Branch,4.0,November,11,Loyal/Regular
TXN00483,CUST0146,31,Male,TVs,LG 65in OLED,2,1431.48,0,2862.96,2025-08-27,Ras Al Khaimah,Debit Card,Mall Branch,5.0,August,8,Loyal/Regular
TXN01059,CUST0272,53,Male,Gaming,Nintendo Switch OLED,1,942.01,5,894.91,2025-01-20,Ras Al Khaimah,Tabby (BNPL),Downtown Branch,5.0,January,1,Loyal/Regular
TXN00131,CUST0058,41,Male,Mobiles,OnePlus 12,1,4140.69,0,4140.69,2025-02-28,Al Ain,Tabby (BNPL),Outlet Branch,3.0,February,2,High-Value
TXN01121,CUST0155,20,Female,Gaming,Logitech G502 Mouse,1,1770.38,0,1770.38,2025-12-25,Sharjah,Debit Card,Online Store,4.0,December,12,Loyal/Regular
TXN01031,CUST0240,26,Female,Cameras,GoPro Hero 12,1,3047.56,0,3047.56,2025-01-23,Ras Al Khaimah,Credit Card,Online Store,5.0,January,1,High-Value
TXN00339,CUST0056,58,Female,Mobiles,Samsung Galaxy S24,4,2734.03,5,10389.31,2025-11-20,Fujairah,Credit Card,Downtown Branch,4.0,November,11,At-Risk
TXN01153,CUST0135,45,Female,Smart Home,Philips Hue Starter Kit,4,532.74,0,2130.96,2025-07-03,Dubai,Debit Card,Online Store,5.0,July,7,At-Risk
TXN00073,CUST0068,56,Female,Cameras,DJI Osmo Pocket 3,1,1848.39,5,1755.97,2025-09-06,Sharjah,Apple Pay,Mall Branch,4.0,September,9,Loyal/Regular
TXN00819,CUST0197,29,Female,Laptops,Lenovo ThinkPad E14,1,2771.69,0,2771.69,2025-12-12,Dubai,Credit Card,Online Store,3.0,December,12,High-Value
TXN01052,CUST0041,43,Female,Gaming,Nintendo Switch OLED,1,1229.57,20,983.66,2025-03-21,Unknown,Credit Card,Outlet Branch,5.0,March,3,At-Risk
TXN00516,CUST0172,39,Female,Mobiles,OnePlus 12,2,4297.69,10,7735.84,2025-01-12,Ras Al Khaimah,Apple Pay,Mall Branch,4.0,January,1,Loyal/Regular
TXN00986,CUST0248,63,Male,Wearables,Samsung Galaxy Watch 6,3,2494.72,10,6735.74,2025-10-16,Dubai,Apple Pay,Online Store,4.0,October,10,High-Value
TXN01096,CUST0193,62,Female,Mobiles,iPhone 15,1,1007.62,0,1007.62,2025-06-10,Ajman,Credit Card,Outlet Branch,3.0,June,6,High-Value
TXN00013,CUST0252,54,Male,Laptops,Lenovo ThinkPad E14,1,4109.71,5,3904.22,2025-12-11,Abu Dhabi,Apple Pay,Outlet Branch,4.0,December,12,Loyal/Regular
TXN00448,CUST0104,21,Male,Laptops,Lenovo ThinkPad E14,2,5294.96,15,9001.43,2025-02-11,Ras Al Khaimah,Apple Pay,Online Store,5.0,February,2,At-Risk
TXN00625,CUST0264,47,Female,Cameras,Canon EOS R50,4,4885.23,0,19540.92,2025-06-27,Abu Dhabi,Credit Card,Mall Branch,5.0,June,6,Loyal/Regular
TXN00209,CUST0138,65,Female,Laptops,MacBook Air M3,1,4012.58,0,4012.58,2025-03-19,Al Ain,Credit Card,Outlet Branch,4.0,March,3,At-Risk
TXN00979,CUST0277,55,Female,Wearables,Samsung Galaxy Watch 6,3,316.66,0,949.98,2025-03-19,Ajman,Apple Pay,Outlet Branch,4.0,March,3,At-Risk
TXN00566,CUST0174,37,Female,Tablets,Lenovo Tab P11,1,1717.34,0,1717.34,2025-11-26,Abu Dhabi,Credit Card,Downtown Branch,4.0,November,11,Loyal/Regular
TXN01094,CUST0013,39,Male,Gaming,Logitech G502 Mouse,1,2040.02,0,2040.02,2025-02-07,Dubai,Tabby (BNPL),Outlet Branch,5.0,February,2,Loyal/Regular
TXN00594,CUST0259,29,Female,Cameras,DJI Osmo Pocket 3,1,2663.79,0,2663.79,2025-12-18,Al Ain,Credit Card,Downtown Branch,4.0,December,12,High-Value
TXN00341,CUST0023,32,Male,Wearables,Garmin Venu 3,3,873.72,10,2359.04,2025-05-19,Ajman,Tabby (BNPL),Mall Branch,4.0,May,5,High-Value
TXN00347,CUST0003,32,Male,Laptops,Dell XPS 13,2,5037.51,0,10075.02,2025-03-12,Unknown,Credit Card,Mall Branch,5.0,March,3,At-Risk
TXN01131,CUST0240,26,Female,Gaming,Xbox Series X,1,1887.4,0,1887.4,2025-11-22,Ras Al Khaimah,Cash,Downtown Branch,5.0,November,11,High-Value
TXN00305,CUST0129,53,Male,Audio,Bose QuietComfort,4,1519.47,5,5773.99,2025-09-25,Abu Dhabi,Tabby (BNPL),Downtown Branch,5.0,September,9,At-Risk
TXN00037,CUST0155,20,Female,Smart Home,Amazon Echo Dot,4,296.77,0,1187.08,2025-06-04,Sharjah,Debit Card,Downtown Branch,4.0,June,6,Loyal/Regular
TXN00043,CUST0014,42,Male,Tablets,iPad Air,2,1703.08,0,3406.16,2025-01-09,Abu Dhabi,Credit Card,Downtown Branch,5.0,January,1,High-Value
TXN00926,CUST0269,56,Female,Smart Home,Amazon Echo Dot,1,333.22,5,316.56,2025-08-15,Al Ain,Debit Card,Online Store,5.0,August,8,Loyal/Regular
TXN00993,CUST0186,23,Female,Wearables,Samsung Galaxy Watch 6,3,2763.04,0,8289.12,2025-11-10,Al Ain,Debit Card,Online Store,4.0,November,11,Loyal/Regular
TXN00748,CUST0046,22,Female,Laptops,Lenovo ThinkPad E14,1,8950.21,15,7607.68,2025-04-13,Unknown,Cash,Downtown Branch,5.0,April,4,Loyal/Regular
TXN00460,CUST0223,49,Male,Cameras,GoPro Hero 12,1,3994.9,5,3795.16,2025-01-23,Ajman,Tabby (BNPL),Outlet Branch,3.0,January,1,Loyal/Regular
TXN00424,CUST0210,52,Male,Mobiles,Xiaomi Redmi Note 13,1,4315.73,5,4099.94,2025-03-07,Sharjah,Credit Card,Downtown Branch,5.0,March,3,High-Value
TXN01191,CUST0208,22,Female,Smart Home,Ring Video Doorbell,1,633.61,20,506.89,2025-06-11,Sharjah,Cash,Outlet Branch,3.0,June,6,Loyal/Regular
TXN00597,CUST0085,45,Female,Gaming,Logitech G502 Mouse,1,1980.09,10,1782.08,2025-10-26,Ajman,Apple Pay,Mall Branch,3.0,October,10,At-Risk
TXN00295,CUST0024,35,Female,Tablets,Xiaomi Pad 6,2,1093.26,5,2077.19,2025-01-20,Ras Al Khaimah,Debit Card,Downtown Branch,3.0,January,1,High-Value
TXN00586,CUST0164,55,Female,Accessories,Laptop Sleeve,1,309.52,0,309.52,2025-08-11,Dubai,Cash,Downtown Branch,3.0,August,8,At-Risk
TXN00027,CUST0196,24,Female,Cameras,Sony Alpha A6400,1,3737.17,0,3737.17,2025-09-15,Sharjah,Cash,Mall Branch,5.0,September,9,Loyal/Regular
TXN00691,CUST0081,49,Male,Gaming,Nintendo Switch OLED,1,1511.21,0,1511.21,2025-06-12,Al Ain,Debit Card,Mall Branch,4.0,June,6,High-Value
TXN00685,CUST0157,37,Male,Accessories,USB-C Cable Pack,1,148.29,0,148.29,2025-07-26,Sharjah,Tabby (BNPL),Outlet Branch,5.0,July,7,At-Risk
TXN00854,CUST0002,65,Female,Accessories,USB-C Cable Pack,2,232.97,0,465.94,2025-01-24,Sharjah,Debit Card,Outlet Branch,5.0,January,1,At-Risk
TXN00511,CUST0114,55,Female,Cameras,Sony Alpha A6400,3,6025.65,0,18076.95,2025-01-16,Abu Dhabi,Tabby (BNPL),Mall Branch,4.0,January,1,High-Value
TXN00720,CUST0163,25,Female,Accessories,Anker Power Bank,2,137.23,0,274.46,2025-05-21,Sharjah,Debit Card,Mall Branch,4.0,May,5,Loyal/Regular
TXN00354,CUST0174,37,Female,Accessories,Laptop Sleeve,1,316.89,0,316.89,2025-03-13,Abu Dhabi,Debit Card,Downtown Branch,5.0,March,3,Loyal/Regular
TXN01149,CUST0204,34,Male,Tablets,Xiaomi Pad 6,5,990.15,10,4455.68,2025-12-10,Fujairah,Tabby (BNPL),Mall Branch,4.0,December,12,At-Risk
TXN00056,CUST0263,46,Male,Laptops,HP Pavilion 15,1,4724.35,5,4488.13,2025-06-22,Fujairah,Cash,Mall Branch,3.0,June,6,High-Value
TXN00464,CUST0177,60,Female,Laptops,Asus ZenBook 14,5,1560.89,0,7804.45,2025-01-10,Ras Al Khaimah,Credit Card,Online Store,5.0,January,1,At-Risk
TXN00217,CUST0119,47,Male,Wearables,Garmin Venu 3,1,2052.12,20,1641.7,2025-01-04,Dubai,Tabby (BNPL),Downtown Branch,4.0,January,1,Loyal/Regular
TXN00744,CUST0244,56,Male,Wearables,Garmin Venu 3,1,1950.57,5,1853.04,2025-12-11,Fujairah,Credit Card,Online Store,5.0,December,12,High-Value
TXN00041,CUST0171,45,Male,Audio,AirPods Pro 2,1,1448.51,10,1303.66,2025-08-19,Unknown,Debit Card,Downtown Branch,4.0,August,8,High-Value
TXN00397,CUST0213,31,Male,Laptops,Asus ZenBook 14,1,4184.73,5,3975.49,2025-12-06,Ajman,Debit Card,Outlet Branch,4.0,December,12,High-Value
TXN01170,CUST0103,30,Female,TVs,Sony 50in Bravia,2,2121.23,0,4242.46,2025-09-13,Sharjah,Apple Pay,Outlet Branch,3.0,September,9,High-Value
TXN00705,CUST0205,58,Female,Cameras,Sony Alpha A6400,4,3892.21,10,14011.96,2025-06-19,Unknown,Credit Card,Mall Branch,4.0,June,6,Loyal/Regular
TXN00958,CUST0161,59,Female,Laptops,Lenovo ThinkPad E14,2,2848.53,0,5697.06,2025-12-05,Ras Al Khaimah,Debit Card,Downtown Branch,3.0,December,12,High-Value
TXN00947,CUST0183,46,Female,Audio,Bose QuietComfort,4,1326.67,10,4776.01,2025-03-21,Ras Al Khaimah,Debit Card,Online Store,4.0,March,3,At-Risk
TXN01118,CUST0213,31,Male,Wearables,Garmin Venu 3,2,636.01,5,1208.42,2025-04-16,Ajman,Cash,Downtown Branch,4.0,April,4,High-Value
TXN00179,CUST0275,32,Female,Tablets,Lenovo Tab P11,1,1612.76,0,1612.76,2025-12-17,Ras Al Khaimah,Cash,Outlet Branch,4.0,December,12,Loyal/Regular
TXN00177,CUST0170,51,Male,Wearables,Garmin Venu 3,1,2696.16,0,2696.16,2025-02-21,Abu Dhabi,Apple Pay,Outlet Branch,1.0,February,2,At-Risk
TXN00508,CUST0139,63,Female,Audio,JBL Flip 6,2,359.9,0,719.8,2025-01-28,Al Ain,Apple Pay,Outlet Branch,4.0,January,1,At-Risk
TXN00571,CUST0187,60,Female,Accessories,USB-C Cable Pack,2,106.92,10,192.46,2025-11-14,Dubai,Cash,Mall Branch,5.0,November,11,At-Risk
TXN01060,CUST0221,65,Male,Smart Home,Amazon Echo Dot,1,938.96,5,892.01,2025-12-13,Ajman,Tabby (BNPL),Downtown Branch,4.0,December,12,Loyal/Regular
TXN00301,CUST0166,64,Female,Laptops,HP Pavilion 15,1,5717.1,15,4859.54,2025-11-22,Ajman,Tabby (BNPL),Online Store,5.0,November,11,High-Value
TXN01142,CUST0222,32,Female,Mobiles,Samsung Galaxy S24,1,2897.64,15,2462.99,2025-01-14,Ajman,Credit Card,Outlet Branch,5.0,January,1,At-Risk
TXN00629,CUST0126,53,Female,Tablets,Xiaomi Pad 6,1,2904.2,0,2904.2,2025-12-15,Ras Al Khaimah,Tabby (BNPL),Online Store,5.0,December,12,High-Value
TXN00841,CUST0039,65,Female,Tablets,Xiaomi Pad 6,1,972.74,10,875.47,2025-04-28,Ras Al Khaimah,Credit Card,Outlet Branch,3.0,April,4,At-Risk
TXN01026,CUST0011,45,Female,Tablets,iPad Air,1,1309.07,0,1309.07,2025-11-08,Abu Dhabi,Cash,Downtown Branch,5.0,November,11,At-Risk
TXN01117,CUST0269,56,Female,Tablets,Samsung Galaxy Tab S9,1,980.32,0,980.32,2025-06-03,Al Ain,Credit Card,Outlet Branch,4.0,June,6,Loyal/Regular
TXN00519,CUST0257,45,Female,Wearables,Apple Watch Series 9,1,1475.41,10,1327.87,2025-12-15,Ras Al Khaimah,Tabby (BNPL),Online Store,5.0,December,12,Loyal/Regular
TXN00728,CUST0247,54,Female,Mobiles,Google Pixel 8,1,2381.37,15,2024.16,2025-04-18,Ajman,Debit Card,Downtown Branch,4.0,April,4,Loyal/Regular
TXN00965,CUST0115,31,Female,Cameras,DJI Osmo Pocket 3,1,3964.32,10,3567.89,2025-11-20,Sharjah,Apple Pay,Outlet Branch,4.0,November,11,Loyal/Regular
TXN01049,CUST0229,47,Male,Gaming,Nintendo Switch OLED,1,1699.16,0,1699.16,2025-01-24,Dubai,Apple Pay,Downtown Branch,3.0,January,1,High-Value
TXN01130,CUST0078,22,Male,Wearables,Garmin Venu 3,1,1525.9312903225807,20,1220.75,2025-12-10,Fujairah,Apple Pay,Outlet Branch,5.0,December,12,At-Risk
TXN00030,CUST0203,65,Female,TVs,Samsung 55in QLED,2,5048.32,5,9591.81,2025-01-20,Ajman,Apple Pay,Online Store,5.0,January,1,High-Value
TXN00562,CUST0024,35,Female,Tablets,Lenovo Tab P11,2,1676.86,0,3353.72,2025-12-11,Ras Al Khaimah,Apple Pay,Mall Branch,4.0,December,12,High-Value
TXN01068,CUST0228,59,Female,Audio,AirPods Pro 2,1,1755.13,0,1755.13,2025-09-11,Sharjah,Debit Card,Downtown Branch,4.0,September,9,High-Value
TXN01140,CUST0196,24,Female,Mobiles,OnePlus 12,3,1198.85,5,3416.72,2025-01-04,Sharjah,Credit Card,Downtown Branch,4.0,January,1,Loyal/Regular
TXN00885,CUST0166,64,Female,Smart Home,Google Nest Hub,1,328.7,15,279.4,2025-05-18,Ajman,Credit Card,Mall Branch,4.0,May,5,High-Value
