customerID,tenure,MonthlyCharges,Contract,InternetService,churn_probability,risk_category
1550-EENBN,31,104.35,Month-to-month,Fiber optic,0.6926553226116884,High Risk 🔴
2916-BQZLN,19,84.75,Month-to-month,Fiber optic,0.6926519416860469,High Risk 🔴
5647-FXOTP,60,105.9,Month-to-month,Fiber optic,0.6925853020750184,High Risk 🔴
3211-ILJTT,17,70.4,Month-to-month,Fiber optic,0.6925707868966969,High Risk 🔴
7982-VCELR,36,94.8,Month-to-month,Fiber optic,0.6921890546988011,High Risk 🔴
2322-VCZHZ,23,90.0,Month-to-month,Fiber optic,0.6921743601432863,High Risk 🔴
6458-CYIDZ,5,80.7,Month-to-month,Fiber optic,0.6920834494580939,High Risk 🔴
3943-KDREE,26,74.95,Month-to-month,Fiber optic,0.691811573354387,High Risk 🔴
6377-WHAOX,60,106.15,Month-to-month,Fiber optic,0.6916804167534855,High Risk 🔴
5130-IEKQT,25,105.95,Month-to-month,Fiber optic,0.6916117596546615,High Risk 🔴
2070-XYMFH,23,79.35,Month-to-month,Fiber optic,0.6916082036573548,High Risk 🔴
7979-CORPM,24,90.55,Month-to-month,Fiber optic,0.6914411718908732,High Risk 🔴
2856-NNASM,43,89.55,Month-to-month,Fiber optic,0.6910835410755776,High Risk 🔴
1910-FMXJM,36,80.4,Month-to-month,Fiber optic,0.6908163456213283,High Risk 🔴
8364-TRMMK,3,50.65,Month-to-month,DSL,0.6906722859977975,High Risk 🔴
9420-LOJKX,15,99.1,Month-to-month,Fiber optic,0.6901694658499274,High Risk 🔴
6711-VTNRE,36,87.55,Month-to-month,Fiber optic,0.6899329927057835,High Risk 🔴
3755-JBMNH,16,71.8,Month-to-month,Fiber optic,0.6898056688504007,High Risk 🔴
6522-YRBXD,35,94.55,Month-to-month,Fiber optic,0.6896000693114559,High Risk 🔴
3969-GYXEL,11,76.4,Month-to-month,Fiber optic,0.6892403188813728,High Risk 🔴
7296-PIXQY,14,70.2,Month-to-month,Fiber optic,0.6891518661464946,High Risk 🔴
5590-YRFJT,20,24.45,Month-to-month,DSL,0.689067992233336,High Risk 🔴
9552-TGUZV,8,75.0,Month-to-month,Fiber optic,0.6889717987468768,High Risk 🔴
9626-WEQRM,4,29.15,Month-to-month,DSL,0.6888921926407148,High Risk 🔴
1976-CFOCS,1,46.0,Month-to-month,DSL,0.6886853147189991,High Risk 🔴
3798-EPWRR,2,43.95,Month-to-month,DSL,0.6884473374667966,High Risk 🔴
8563-OYMQY,17,90.95,Month-to-month,Fiber optic,0.6883065390590293,High Risk 🔴
0621-TWIEM,10,45.55,Month-to-month,DSL,0.6880276574670474,High Risk 🔴
1728-BQDMA,2,44.45,Month-to-month,DSL,0.6879834950195358,High Risk 🔴
7517-SAWMO,19,73.2,Month-to-month,Fiber optic,0.6878843449122963,High Risk 🔴
2347-WKKAE,42,94.4,Month-to-month,Fiber optic,0.6878409777753274,High Risk 🔴
1373-ORVIZ,11,66.35,Month-to-month,DSL,0.6877022156980774,High Risk 🔴
1384-RCUXW,16,80.55,Month-to-month,Fiber optic,0.68757892786413,High Risk 🔴
1035-IPQPU,63,103.5,Month-to-month,Fiber optic,0.6875407011392397,High Risk 🔴
6413-XKKPU,17,89.4,Month-to-month,Fiber optic,0.6874773647854077,High Risk 🔴
4801-JZAZL,11,29.6,Month-to-month,DSL,0.6874525937133841,High Risk 🔴
2523-EWWZL,27,76.1,Month-to-month,Fiber optic,0.6874444914928376,High Risk 🔴
9512-UIBFX,18,95.15,Month-to-month,Fiber optic,0.6873772364042076,High Risk 🔴
1329-VHWNP,7,25.05,Month-to-month,DSL,0.6872577771737487,High Risk 🔴
6339-DKLMK,13,31.65,Month-to-month,DSL,0.6869208836529986,High Risk 🔴
9408-HRXRK,45,105.15,Month-to-month,Fiber optic,0.6868864562424117,High Risk 🔴
7562-GSUHK,16,93.2,Month-to-month,Fiber optic,0.6868608215199278,High Risk 🔴
9206-GVPEQ,13,54.45,Month-to-month,DSL,0.6868445130833968,High Risk 🔴
3312-ZWLGF,29,79.3,Month-to-month,Fiber optic,0.6867318465856137,High Risk 🔴
5356-CSVSQ,3,64.6,Month-to-month,DSL,0.6867160427926201,High Risk 🔴
5998-VVEJY,26,80.5,Month-to-month,Fiber optic,0.6862897025796626,High Risk 🔴
5651-YLPRD,32,86.1,Month-to-month,Fiber optic,0.6862735694085544,High Risk 🔴
7901-HXJVA,14,76.45,Month-to-month,Fiber optic,0.6862312707265529,High Risk 🔴
4662-EKDPQ,2,62.05,Month-to-month,DSL,0.6861122943246855,High Risk 🔴
0564-MUUQK,20,95.5,Month-to-month,Fiber optic,0.6860176946930246,High Risk 🔴
7599-FKVXZ,42,106.15,Month-to-month,Fiber optic,0.6855858514182492,High Risk 🔴
7774-OJSXI,31,103.45,One year,Fiber optic,0.685355765826214,High Risk 🔴
1612-EOHDH,1,45.15,Month-to-month,DSL,0.685212664089823,High Risk 🔴
2359-KLTEK,41,94.9,Month-to-month,Fiber optic,0.685205335507759,High Risk 🔴
0599-XNYDO,20,69.8,Month-to-month,Fiber optic,0.6850022339357947,High Risk 🔴
0869-PAPRP,26,85.7,Month-to-month,Fiber optic,0.6846251039755746,High Risk 🔴
0111-KLBQG,32,93.95,Month-to-month,Fiber optic,0.6844429783890158,High Risk 🔴
1942-OQFRW,1,44.0,Month-to-month,DSL,0.6843044912106883,High Risk 🔴
8720-RQSBJ,1,44.0,Month-to-month,DSL,0.6843044912106883,High Risk 🔴
3757-NJYBX,32,106.35,Month-to-month,Fiber optic,0.6840016590264791,High Risk 🔴
5916-QEWPT,2,69.0,Month-to-month,DSL,0.683985484760641,High Risk 🔴
9800-ONTFE,22,75.8,Month-to-month,Fiber optic,0.6839080682476484,High Risk 🔴
7752-XUSCI,60,105.9,Month-to-month,Fiber optic,0.683560866713816,High Risk 🔴
7233-DRTRF,63,102.4,Month-to-month,Fiber optic,0.6834759313371268,High Risk 🔴
5626-MGTUK,20,89.1,Month-to-month,Fiber optic,0.6833076134517291,High Risk 🔴
1343-EHPYB,63,103.4,Month-to-month,Fiber optic,0.6833000504669033,High Risk 🔴
5896-NPFWW,3,50.15,Month-to-month,DSL,0.6832194767228438,High Risk 🔴
1866-OBPNR,1,74.6,Month-to-month,Fiber optic,0.6828681229159171,High Risk 🔴
2786-GCDPI,50,104.95,Month-to-month,Fiber optic,0.6827559561833781,High Risk 🔴
7508-SMHXL,15,89.0,Month-to-month,Fiber optic,0.6825783054439888,High Risk 🔴
0410-IPFTY,31,83.85,Month-to-month,Fiber optic,0.6824559328264216,High Risk 🔴
2884-GBPFB,35,70.3,Month-to-month,Fiber optic,0.682231516473529,High Risk 🔴
2474-BRUCM,40,101.85,Month-to-month,Fiber optic,0.6821087528067105,High Risk 🔴
6284-AHOOQ,22,90.5,Month-to-month,Fiber optic,0.6821018960472365,High Risk 🔴
3714-NTNFO,49,84.5,Month-to-month,Fiber optic,0.681835386685684,High Risk 🔴
5392-AKEMH,12,45.05,Month-to-month,DSL,0.6814402063197957,High Risk 🔴
4537-DKTAL,2,45.55,Month-to-month,DSL,0.6813795085179526,High Risk 🔴
2372-HWUHI,2,44.35,Month-to-month,DSL,0.6813240990086883,High Risk 🔴
8313-KTIHG,4,61.3,Month-to-month,DSL,0.6811639531801059,High Risk 🔴
9927-DSWDF,22,104.6,Month-to-month,Fiber optic,0.6811564780132603,High Risk 🔴
0374-IOEGQ,3,44.6,Month-to-month,DSL,0.6811167192985563,High Risk 🔴
7825-GKXMW,1,45.8,Month-to-month,DSL,0.6810266228603878,High Risk 🔴
4154-AQUGT,13,89.05,Month-to-month,Fiber optic,0.6809906527192409,High Risk 🔴
5389-FFVKB,32,80.3,Month-to-month,Fiber optic,0.6801944792116865,High Risk 🔴
1855-AGAWH,31,93.8,One year,Fiber optic,0.6801832736734499,High Risk 🔴
0504-HHAPI,27,88.3,Month-to-month,Fiber optic,0.6799480158928252,High Risk 🔴
6416-YJTTB,11,79.5,Month-to-month,Fiber optic,0.6797229597181044,High Risk 🔴
0133-BMFZO,2,86.25,Month-to-month,Fiber optic,0.6796233380461657,High Risk 🔴
4847-QNOKA,1,44.9,Month-to-month,DSL,0.6795819386763006,High Risk 🔴
1536-HBSWP,1,49.9,Month-to-month,DSL,0.6791313939619374,High Risk 🔴
2971-SGAFL,13,78.75,Month-to-month,DSL,0.678888007222528,High Risk 🔴
8601-QACRS,5,50.6,Month-to-month,DSL,0.6788776741768279,High Risk 🔴
9508-ILZDG,34,96.35,Month-to-month,Fiber optic,0.6788183367122412,High Risk 🔴
5129-JLPIS,25,105.5,Month-to-month,Fiber optic,0.6787937637567992,High Risk 🔴
3703-VAVCL,2,90.0,Month-to-month,Fiber optic,0.6787293565335604,High Risk 🔴
3161-GETRM,34,90.05,Month-to-month,Fiber optic,0.6786823125914352,High Risk 🔴
6907-FLBER,1,54.3,Month-to-month,DSL,0.6781214902606304,High Risk 🔴
6650-VJONK,1,43.85,Month-to-month,DSL,0.6780159865174505,High Risk 🔴
9214-EKVXR,1,44.0,Month-to-month,DSL,0.6778902470760503,High Risk 🔴
1518-VOWAV,9,74.65,Month-to-month,DSL,0.6776909317630802,High Risk 🔴
3932-IJWDZ,45,103.65,Month-to-month,Fiber optic,0.6775278942796945,High Risk 🔴
8080-DDEMJ,1,45.1,Month-to-month,DSL,0.6771923282529614,High Risk 🔴
4959-JOSRX,2,44.6,Month-to-month,DSL,0.6770536851206457,High Risk 🔴
5515-RUGKN,8,54.75,Month-to-month,DSL,0.6770035294494111,High Risk 🔴
5281-BUZGT,36,90.85,Month-to-month,Fiber optic,0.6769178286021036,High Risk 🔴
7675-OZCZG,3,45.0,Month-to-month,DSL,0.67690768105787,High Risk 🔴
1452-KIOVK,22,89.1,Month-to-month,Fiber optic,0.6767976091565799,High Risk 🔴
3961-SXAXY,1,44.05,Month-to-month,DSL,0.6767156192841309,High Risk 🔴
2811-POVEX,23,88.45,Month-to-month,Fiber optic,0.67658955664657,High Risk 🔴
4706-DGAHW,1,45.2,Month-to-month,DSL,0.6765416184337624,High Risk 🔴
4446-BZKHU,61,105.55,Month-to-month,Fiber optic,0.6764317409907993,High Risk 🔴
3278-FSIXX,2,45.25,Month-to-month,DSL,0.6762398805030985,High Risk 🔴
8158-WPEZG,11,35.65,Month-to-month,DSL,0.6761707128707206,High Risk 🔴
3237-AJGEH,3,31.0,Month-to-month,DSL,0.6760103500227801,High Risk 🔴
8019-ENHXU,42,99.45,Month-to-month,Fiber optic,0.6759701880486537,High Risk 🔴
5552-ZNFSJ,1,45.3,Month-to-month,DSL,0.6758902247106295,High Risk 🔴
1963-SVUCV,1,45.3,Month-to-month,DSL,0.6758902247106295,High Risk 🔴
9169-BSVIN,12,74.75,Month-to-month,DSL,0.6756487257000476,High Risk 🔴
9469-WEJBT,37,90.35,Month-to-month,Fiber optic,0.675324388823376,High Risk 🔴
6595-COKXZ,1,44.45,Month-to-month,DSL,0.6749599772299045,High Risk 🔴
0637-UBJRP,13,84.05,Month-to-month,Fiber optic,0.6748887824736504,High Risk 🔴
7129-ACFOG,5,53.8,Month-to-month,DSL,0.6748010397149238,High Risk 🔴
0320-JDNQG,23,99.85,Month-to-month,Fiber optic,0.6746631013525832,High Risk 🔴
3716-UVSPD,1,49.3,Month-to-month,DSL,0.6746324727175794,High Risk 🔴
1597-FZREH,2,76.4,Month-to-month,DSL,0.6745705935550029,High Risk 🔴
5349-AZPEW,5,25.05,Month-to-month,DSL,0.6745512671462434,High Risk 🔴
0943-ZQPXH,44,92.95,Month-to-month,Fiber optic,0.6743017753562357,High Risk 🔴
6692-YQHXC,16,69.95,Month-to-month,Fiber optic,0.6740705789564013,High Risk 🔴
0463-ZSDNT,10,56.75,Month-to-month,DSL,0.6739534559219538,High Risk 🔴
0975-VOOVL,3,29.2,Month-to-month,DSL,0.6739082547585482,High Risk 🔴
6862-CQUMB,37,96.1,Month-to-month,Fiber optic,0.6738606920969126,High Risk 🔴
2921-XWDJH,38,83.45,Month-to-month,Fiber optic,0.673831238214341,High Risk 🔴
1469-LBJQJ,66,105.2,Month-to-month,Fiber optic,0.6736341747430249,High Risk 🔴
9281-OFDMF,39,90.7,Month-to-month,Fiber optic,0.6734444122471192,High Risk 🔴
2988-PLAHS,3,69.95,One year,DSL,0.6734284663104698,High Risk 🔴
1406-PUQVY,1,49.9,Month-to-month,DSL,0.6732866192915031,High Risk 🔴
5016-IBERQ,23,84.25,Month-to-month,Fiber optic,0.6732755739271823,High Risk 🔴
9637-EIHEQ,1,50.8,Month-to-month,DSL,0.6732688199290892,High Risk 🔴
1767-TGTKO,8,45.45,Month-to-month,DSL,0.6729988818755341,High Risk 🔴
7359-PTSXY,1,45.75,Month-to-month,DSL,0.6729505383694332,High Risk 🔴
4607-CHPCA,25,90.4,One year,Fiber optic,0.6729494739442785,High Risk 🔴
2122-YWVYA,18,75.4,Month-to-month,Fiber optic,0.6726567907897597,High Risk 🔴
3096-JRDSO,27,104.3,Month-to-month,Fiber optic,0.6726310262686355,High Risk 🔴
3737-GCSPV,11,96.2,Month-to-month,Fiber optic,0.6721374047332791,High Risk 🔴
9576-SYUHJ,37,91.15,Month-to-month,Fiber optic,0.6721308443556958,High Risk 🔴
2722-JMONI,1,49.55,Month-to-month,DSL,0.6720559829106401,High Risk 🔴
9904-EHEVJ,32,91.35,Month-to-month,Fiber optic,0.6718855205290937,High Risk 🔴
0468-YRPXN,29,98.8,Month-to-month,Fiber optic,0.6718539462829153,High Risk 🔴
8490-BXHEO,18,80.55,Month-to-month,Fiber optic,0.6714409423121221,High Risk 🔴
9722-UJOJR,29,70.75,Month-to-month,Fiber optic,0.671168108979282,High Risk 🔴
5515-AKOAJ,54,100.1,Month-to-month,Fiber optic,0.6711521963040379,High Risk 🔴
6233-HXJMX,45,89.3,Month-to-month,Fiber optic,0.670850174627492,High Risk 🔴
1013-QCWAM,66,100.8,Month-to-month,Fiber optic,0.6706429173250902,High Risk 🔴
4184-TJFAN,3,88.3,Month-to-month,Fiber optic,0.6699068093042658,High Risk 🔴
3926-CUQZX,1,45.1,Month-to-month,DSL,0.6698441183392602,High Risk 🔴
0322-CHQRU,2,45.35,Month-to-month,DSL,0.6697909136532726,High Risk 🔴
6537-QLGEX,16,38.9,Month-to-month,DSL,0.669612986123668,High Risk 🔴
5404-GGUKR,5,51.35,Month-to-month,DSL,0.6694794665833018,High Risk 🔴
2979-SXESE,17,94.4,Month-to-month,Fiber optic,0.6694411318878389,High Risk 🔴
7065-YUNRY,1,45.3,Month-to-month,DSL,0.6693876178051954,High Risk 🔴
6185-TASNN,1,46.3,Month-to-month,DSL,0.6693390755179048,High Risk 🔴
5175-WLYXL,22,78.85,Month-to-month,Fiber optic,0.6693167709376515,High Risk 🔴
4760-THGOT,43,94.1,Month-to-month,Fiber optic,0.6692416373757085,High Risk 🔴
4829-AUOAX,46,96.05,Month-to-month,Fiber optic,0.6691490501408377,High Risk 🔴
9793-WECQC,23,95.3,Month-to-month,Fiber optic,0.6689371131177786,High Risk 🔴
2506-CLAKW,6,98.15,Month-to-month,Fiber optic,0.66874401123228,High Risk 🔴
7682-AZNDK,34,89.85,Month-to-month,Fiber optic,0.6687419914252262,High Risk 🔴
5692-FPTAH,1,45.4,Month-to-month,DSL,0.6687288715135985,High Risk 🔴
2275-RBYQS,1,45.4,Month-to-month,DSL,0.6687288715135985,High Risk 🔴
7663-RGWBC,1,44.15,Month-to-month,DSL,0.6684558799328641,High Risk 🔴
7126-RBHSD,17,78.9,Month-to-month,Fiber optic,0.6683773354310125,High Risk 🔴
4828-FAZPK,16,79.95,Month-to-month,Fiber optic,0.6680150516255472,High Risk 🔴
8180-AKMJV,1,44.55,Month-to-month,DSL,0.6680009447325703,High Risk 🔴
3415-TAILE,2,65.7,Month-to-month,DSL,0.6675938824144174,High Risk 🔴
3082-VQXNH,3,29.8,Month-to-month,DSL,0.6674927412452125,High Risk 🔴
0082-LDZUE,1,44.3,Month-to-month,DSL,0.6674661105338289,High Risk 🔴
4911-BANWH,31,86.55,Month-to-month,Fiber optic,0.6670389170064293,High Risk 🔴
8818-XYFCQ,32,99.55,Month-to-month,Fiber optic,0.6670016281157715,High Risk 🔴
8782-LKFPK,44,90.4,Month-to-month,Fiber optic,0.6666950291200603,High Risk 🔴
0634-SZPQA,23,90.05,Month-to-month,Fiber optic,0.666670663787929,High Risk 🔴
6693-FRIRW,18,101.3,Month-to-month,Fiber optic,0.6666235419743024,High Risk 🔴
9474-PHLYD,15,59.45,Month-to-month,DSL,0.6664987830014127,High Risk 🔴
9643-YBLUR,9,69.05,Month-to-month,DSL,0.6663572890615467,High Risk 🔴
7277-OZCGZ,22,89.05,Month-to-month,Fiber optic,0.6662982779054667,High Risk 🔴
9714-EDSUC,4,94.9,Month-to-month,Fiber optic,0.6662425563124558,High Risk 🔴
8384-FZBJK,57,100.6,Month-to-month,Fiber optic,0.66614995423292,High Risk 🔴
3144-AUDBS,6,49.15,Month-to-month,DSL,0.6661256512180306,High Risk 🔴
5828-AVIPD,19,100.95,One year,Fiber optic,0.6658320032591177,High Risk 🔴
1355-KUSBG,7,48.8,Month-to-month,DSL,0.6658133266324462,High Risk 🔴
1845-CSBRZ,22,85.35,Month-to-month,Fiber optic,0.6657479454710961,High Risk 🔴
2311-QYMUQ,16,89.45,Month-to-month,Fiber optic,0.6653545374915124,High Risk 🔴
9332-GYWLO,6,54.85,Month-to-month,DSL,0.6651182303422802,High Risk 🔴
0324-BRPCJ,68,100.2,Month-to-month,Fiber optic,0.6651034854014675,High Risk 🔴
5385-SUIRI,52,104.2,Month-to-month,Fiber optic,0.6650715005715959,High Risk 🔴
0089-IIQKO,39,99.95,Month-to-month,Fiber optic,0.6649646013422443,High Risk 🔴
2378-VTKDH,65,104.35,Month-to-month,Fiber optic,0.6649212411632088,High Risk 🔴
4905-JEFDW,11,41.6,One year,DSL,0.6645904680859435,High Risk 🔴
4465-VDKIQ,18,77.8,Month-to-month,Fiber optic,0.6642633235340933,High Risk 🔴
2637-FKFSY,3,46.1,Month-to-month,DSL,0.6640780728564754,High Risk 🔴
4678-DVQEO,1,52.2,Month-to-month,DSL,0.6640411445218729,High Risk 🔴
3845-JHAMY,16,35.5,Month-to-month,DSL,0.663872232847205,High Risk 🔴
3540-RZJYU,15,86.2,Month-to-month,Fiber optic,0.6637503083787739,High Risk 🔴
8710-YGLWG,1,44.9,Month-to-month,DSL,0.6634922938464584,High Risk 🔴
2911-WDXMV,18,80.55,Month-to-month,Fiber optic,0.6633931613717967,High Risk 🔴
8950-MTZNV,1,44.95,Month-to-month,DSL,0.6631600864830505,High Risk 🔴
3481-JHUZH,41,80.25,Month-to-month,Fiber optic,0.6630923544911844,High Risk 🔴
5057-LCOUI,39,50.75,Month-to-month,DSL,0.6630908537520862,High Risk 🔴
6204-IEUXJ,3,80.1,Month-to-month,Fiber optic,0.6628256434124021,High Risk 🔴
3627-FHKBK,1,75.3,Month-to-month,Fiber optic,0.6628130615978225,High Risk 🔴
9090-SGQXL,68,105.3,Month-to-month,Fiber optic,0.6627498103563256,High Risk 🔴
5696-QURRL,1,45.05,Month-to-month,DSL,0.6624951881101311,High Risk 🔴
2037-XJFUP,33,95.8,One year,Fiber optic,0.6621720988248361,High Risk 🔴
6135-OZQVA,7,53.65,Month-to-month,DSL,0.6619420463196322,High Risk 🔴
5886-VLQVU,35,89.85,Month-to-month,Fiber optic,0.6618034979930679,High Risk 🔴
7377-DMMRI,2,47.8,Month-to-month,DSL,0.6618026093405095,High Risk 🔴
9210-IAHGH,7,70.75,Month-to-month,DSL,0.6616469387264908,High Risk 🔴
6022-UGGSO,32,74.4,Month-to-month,Fiber optic,0.6615736045988224,High Risk 🔴
7181-OQCUT,21,103.85,Month-to-month,Fiber optic,0.6614594746449259,High Risk 🔴
7798-JVXYM,14,69.65,Month-to-month,DSL,0.6608051589596204,High Risk 🔴
7636-OWBPG,12,29.35,Month-to-month,DSL,0.6606643131908005,High Risk 🔴
9522-BNTHX,34,56.25,Month-to-month,DSL,0.6604040848703044,High Risk 🔴
2014-MKGMH,46,101.1,One year,Fiber optic,0.6602487865210112,High Risk 🔴
5649-RXQTV,51,99.0,Month-to-month,Fiber optic,0.6595740472675367,High Risk 🔴
4811-JBUVU,30,89.9,Month-to-month,Fiber optic,0.6593900731628787,High Risk 🔴
1216-JWVUX,25,75.5,Month-to-month,Fiber optic,0.6592889576870178,High Risk 🔴
6142-VSJQO,1,44.35,Month-to-month,DSL,0.6592592980444211,High Risk 🔴
3566-HJGPK,1,45.55,Month-to-month,DSL,0.6591610888813524,High Risk 🔴
1853-ARAAQ,26,50.35,Month-to-month,DSL,0.6590695081090022,High Risk 🔴
3137-LUPIX,4,64.4,Month-to-month,DSL,0.6588641455211048,High Risk 🔴
4220-TINQT,61,106.35,Month-to-month,Fiber optic,0.6587549050553791,High Risk 🔴
0310-MVLET,61,99.15,Month-to-month,Fiber optic,0.658345451267779,High Risk 🔴
3331-HQDTW,34,109.8,Month-to-month,Fiber optic,0.6583090557047918,High Risk 🔴
9117-SHLZX,1,45.7,Month-to-month,DSL,0.6581577615364537,High Risk 🔴
0887-HJGAR,1,45.7,Month-to-month,DSL,0.6581577615364537,High Risk 🔴
9526-JAWYF,26,89.8,Month-to-month,Fiber optic,0.6576946920578179,High Risk 🔴
0537-QYZZN,24,79.85,Month-to-month,Fiber optic,0.657675856339535,High Risk 🔴
5968-VXZLG,2,46.6,Month-to-month,DSL,0.6574906483978548,High Risk 🔴
5133-POWUA,1,45.8,Month-to-month,DSL,0.6574880888161423,High Risk 🔴
6633-MPWBS,5,49.2,Month-to-month,DSL,0.6574799273607316,High Risk 🔴
6127-IYJOZ,1,45.85,Month-to-month,DSL,0.6571530168871882,High Risk 🔴
4237-RLAQD,1,45.85,Month-to-month,DSL,0.6571530168871882,High Risk 🔴
2903-YYTBW,1,44.55,Month-to-month,DSL,0.6567946681133001,High Risk 🔴
7129-CAKJW,17,80.05,Month-to-month,Fiber optic,0.656686212208359,High Risk 🔴
2105-PHWON,33,95.0,Month-to-month,Fiber optic,0.6565216537570343,High Risk 🔴
2476-YGEFM,29,76.0,Month-to-month,Fiber optic,0.6564856909476567,High Risk 🔴
6729-GDNGC,20,80.7,Month-to-month,Fiber optic,0.6564606462114188,High Risk 🔴
2720-FVBQP,6,48.95,Month-to-month,DSL,0.656362340405568,High Risk 🔴
7410-OIEDU,10,79.85,Month-to-month,Fiber optic,0.6562291225499487,High Risk 🔴
3791-LGQCY,56,100.65,Month-to-month,Fiber optic,0.6559396774243479,High Risk 🔴
1849-RJYIG,8,60.0,Month-to-month,DSL,0.6559288065381224,High Risk 🔴
6075-SLNIL,38,95.1,Month-to-month,Fiber optic,0.655862238266869,High Risk 🔴
0067-DKWBL,2,49.25,Month-to-month,DSL,0.655725970740936,High Risk 🔴
1785-BPHTP,28,85.45,Month-to-month,Fiber optic,0.6556559127311798,High Risk 🔴
6859-RKMZJ,11,55.05,Month-to-month,DSL,0.6556502586687512,High Risk 🔴
5712-AHQNN,43,91.65,Month-to-month,Fiber optic,0.6554827283348439,High Risk 🔴
9710-ZUSHQ,37,106.75,Month-to-month,Fiber optic,0.6554487722384879,High Risk 🔴
7503-QQRVF,16,74.3,Month-to-month,Fiber optic,0.6552827216005278,High Risk 🔴
2178-PMGCJ,22,69.7,Month-to-month,Fiber optic,0.654818023290215,High Risk 🔴
2277-DJJDL,60,99.0,Month-to-month,Fiber optic,0.6546460975238078,High Risk 🔴
7030-NJVDP,24,89.25,Month-to-month,Fiber optic,0.654524356659839,High Risk 🔴
8124-NZVGJ,6,49.25,One year,DSL,0.6544950776911397,High Risk 🔴
3945-GFWQL,12,44.55,Month-to-month,DSL,0.6544843826814492,High Risk 🔴
2974-GGUXS,36,91.95,Month-to-month,Fiber optic,0.6542982604346731,High Risk 🔴
0207-MDKNV,15,105.1,Month-to-month,Fiber optic,0.6542914085859551,High Risk 🔴
4550-VBOFE,70,102.95,Month-to-month,Fiber optic,0.6542768968427346,High Risk 🔴
8123-QBNAZ,36,104.5,Month-to-month,Fiber optic,0.6542000221132436,High Risk 🔴
6988-CJEYV,49,98.7,Month-to-month,Fiber optic,0.6539238957985466,High Risk 🔴
6080-TCMYC,40,81.2,Month-to-month,Fiber optic,0.653793282700198,High Risk 🔴
7159-FVYPK,3,69.15,Month-to-month,DSL,0.6537822775871361,High Risk 🔴
8614-VGMMV,15,49.1,Month-to-month,DSL,0.6537364142613512,High Risk 🔴
4619-EVPHY,20,91.0,One year,Fiber optic,0.6537086214057736,High Risk 🔴
1685-BQULA,40,93.4,Month-to-month,Fiber optic,0.6536156913684401,High Risk 🔴
5977-CKHON,43,92.55,Month-to-month,Fiber optic,0.6534262947671187,High Risk 🔴
7743-EXURX,8,51.05,Month-to-month,DSL,0.6533204785006755,High Risk 🔴
2640-PMGFL,27,79.5,Month-to-month,Fiber optic,0.6532367969596983,High Risk 🔴
9574-RKJIF,30,94.4,Month-to-month,Fiber optic,0.6531354445427866,High Risk 🔴
4727-MCYZG,1,55.55,Month-to-month,DSL,0.6528686015323927,High Risk 🔴
7504-UWHNB,25,69.75,Month-to-month,Fiber optic,0.6526122374655118,High Risk 🔴
5536-RTPWK,49,99.05,Month-to-month,Fiber optic,0.652507047240927,High Risk 🔴
0475-RIJEP,43,77.85,Month-to-month,Fiber optic,0.6523087305867481,High Risk 🔴
8020-BWHYL,15,75.3,Month-to-month,Fiber optic,0.652274656777966,High Risk 🔴
8280-MQRQN,1,50.45,Month-to-month,DSL,0.6521756547574983,High Risk 🔴
5461-QKNTN,43,94.3,Month-to-month,Fiber optic,0.6519904458890614,High Risk 🔴
1346-UFHAX,13,80.0,Month-to-month,Fiber optic,0.6517432996404886,High Risk 🔴
1251-KRREG,2,54.4,Month-to-month,DSL,0.6516488420041001,High Risk 🔴
1101-SSWAG,15,51.1,Month-to-month,DSL,0.6511907592297589,High Risk 🔴
5522-JBWMO,1,44.0,Month-to-month,DSL,0.6511206931172768,High Risk 🔴
6078-VESFR,13,70.45,Month-to-month,Fiber optic,0.6510485061126768,High Risk 🔴
1816-FLZDK,1,29.15,Month-to-month,DSL,0.6509602420705646,High Risk 🔴
5649-VUKMC,12,95.5,One year,Fiber optic,0.6505685618210032,High Risk 🔴
4671-LXRDQ,2,45.0,Month-to-month,DSL,0.6505129677740404,High Risk 🔴
5882-CMAZQ,5,34.25,Month-to-month,DSL,0.6503004785314034,High Risk 🔴
3768-NLUBH,57,100.6,Month-to-month,Fiber optic,0.6502282262671234,High Risk 🔴
6656-JWRQX,1,30.55,Month-to-month,DSL,0.6502258518862707,High Risk 🔴
0064-YIJGF,27,75.75,Month-to-month,Fiber optic,0.6500782145359976,High Risk 🔴
6218-KNUBD,6,59.45,Month-to-month,DSL,0.649227578873155,High Risk 🔴
2232-DMLXU,1,55.2,Month-to-month,DSL,0.6491509765454051,High Risk 🔴
3737-XBQDD,24,84.85,Month-to-month,Fiber optic,0.6490919621616424,High Risk 🔴
7841-TZDMQ,2,46.0,Month-to-month,DSL,0.6490491955299407,High Risk 🔴
3094-JOJAI,18,74.15,Month-to-month,Fiber optic,0.6489554893848668,High Risk 🔴
1635-FJFCC,5,44.05,Month-to-month,DSL,0.6488549097179026,High Risk 🔴
1660-HSOOQ,1,49.65,Month-to-month,DSL,0.6488518741107989,High Risk 🔴
9269-CQOOL,3,54.7,Month-to-month,DSL,0.6487657990175881,High Risk 🔴
2951-QOQTK,4,80.8,Month-to-month,Fiber optic,0.6487281280077635,High Risk 🔴
4065-JJAVA,1,49.5,Month-to-month,DSL,0.6484735813062654,High Risk 🔴
2573-GYRUU,48,91.05,Month-to-month,Fiber optic,0.6484192583959454,High Risk 🔴
